F-111	forward	heap_instance	old user heap record (UPDATE in-place, has_index)	heap_get_visible_version(...COPY,CONSUME)	CONSUME	locator_update_force (in-place has_index oldrecdes==NULL) -> heap_get_visible_version	oldrecdes -> or_mvcc_get_header + locator_update_index (attr-layer Resolve)	fetch old record for index maintenance	header + variable(attr-layer)	true	RESOLVE	RESOLVE (revert to DONT_CONSUME)	CONSUME (Expand)	OVER_EXPAND	locator_sr.c:5940-5942 heap_get_visible_version(COPY,CONSUME); consumer 6042 locator_update_index attr-layer	same as F-110	F-202	Revert to DONT_CONSUME; same S_DOESNT_FIT risk as F-110
F-112	forward	heap_instance	user heap record (DELETE) OR class object	locator_lock_and_get_object_with_evaluation(...COPY,DONT_CONSUME)	DONT_CONSUME	locator_delete_force_internal -> locator_lock_and_get_object_with_evaluation	instance: copy_recdes -> locator_add_or_remove_index / partition_prune_update (heap_attrinfo_read_dbvalues/get_key Resolve); class(root oid): or_class_name (non-OOS)	delete: index-entry removal via attr layer	none/variable(attr-layer)	true	RESOLVE	RESOLVE	DONT_CONSUME	CORRECT	locator_sr.c:6281-6284 with_evaluation(DONT_CONSUME); 6338 or_class_name (class branch); 6422/6428 locator_add_or_remove_index; 6462 partition_prune_update; consumer 7945 heap_attrinfo_read_dbvalues	class branch reads non-OOS class object; instance branch attr layer	-	confirm partition_prune_update reads via attr layer (reverse audit)
F-113	forward	heap_instance	user heap record with LOB attrs	heap_get_visible_version(...COPY,CONSUME)	CONSUME	locator_delete_lob_force -> heap_get_visible_version	copy_recdes -> heap_attrinfo_delete_lob -> heap_attrvalue_read (OOS Resolve) + or_rep_id (header)	delete external LOB files referenced by record	fixed/header + variable(attr-layer)	true	RESOLVE	RESOLVE (revert to DONT_CONSUME)	CONSUME (Expand)	OVER_EXPAND	locator_sr.c:6579-6581 heap_get_visible_version(COPY,CONSUME); heap_file.c:11063 heap_attrinfo_delete_lob -> heap_attrvalue_read; 11040 or_rep_id	LOB locator IS OOS-eligible (ADR-0002) but attr layer already resolves it; Expand wasteful (locator is small)	F-203	Revert to DONT_CONSUME; low severity (LOB locator small)
F-114	forward	heap_instance	old user heap record (replication apply)	heap_get_visible_version(...PEEK,CONSUME)	CONSUME	locator_repl_prepare_force -> heap_get_visible_version	old_recdes -> or_chn(old_recdes) ONLY (CHN in header)	replication UPDATE prepare: read old CHN to bump new CHN	header/CHN	true	STORED_SAFE	STORED_SAFE (revert to DONT_CONSUME)	CONSUME (Expand)	OVER_EXPAND	locator_sr.c:6943-6945 heap_get_visible_version(PEEK,CONSUME); sole consumer 6960 or_chn(old_recdes)	only CHN (header) is read; Expand materializes whole record for nothing	F-204	Revert to DONT_CONSUME; wasteful full/multi-chunk materialization to read one header field
F-115	forward	heap_instance	old user heap record (UPDATE in-place/no-lock)	heap_get_last_version (context DONT_CONSUME)	DONT_CONSUME	locator_attribute_info_force -> heap_init_get_context(DONT_CONSUME) -> heap_get_last_version	copy_recdes(old_recdes) -> locator_allocate_copy_area_by_attr_info -> heap_attrinfo_transform_to_disk -> heap_attrinfo_set_uninitialized -> heap_attrvalue_read (Resolve)	build new record, pull unchanged attrs from old record via attr layer	variable(attr-layer)	true	RESOLVE	RESOLVE	DONT_CONSUME	CORRECT	locator_sr.c:7614-7616 heap_init_get_context(DONT_CONSUME)+heap_get_last_version; 7674 old_recdes; 7682/7499 transform_to_disk; heap_file.c:11948 heap_attrvalue_read	unchanged-attr read is OOS-aware	-	-
F-116	forward	heap_instance	old user heap record (UPDATE, locked select-phase)	locator_lock_and_get_object(...COPY,DONT_CONSUME)	DONT_CONSUME	locator_attribute_info_force (else) -> locator_lock_and_get_object	copy_recdes(old_recdes) -> transform_to_disk (attr-layer Resolve)	same as F-115 (locked branch)	variable(attr-layer)	true	RESOLVE	RESOLVE	DONT_CONSUME	CORRECT	locator_sr.c:7634-7635 locator_lock_and_get_object(COPY,DONT_CONSUME); 7674 old_recdes -> transform_to_disk	-	-	-
F-117	forward	heap_instance	user heap record	heap_next(...COPY,DONT_CONSUME)	DONT_CONSUME	xlocator_remove_class_from_index -> heap_next	copy_rec -> heap_attrinfo_read_dbvalues -> extract key -> btree remove	remove index entries per instance	variable(attr-layer)	true	RESOLVE	RESOLVE	DONT_CONSUME	CORRECT	locator_sr.c:9158-9160 heap_next(COPY,DONT_CONSUME); 9180 heap_attrinfo_read_dbvalues	attr-layer key extraction	-	-
F-118	forward	heap_instance	user heap record	heap_next(...COPY,DONT_CONSUME)	DONT_CONSUME	locator_check_btree_entries -> heap_next	record -> locator_eval_filter_predicate + heap_attrinfo_read_dbvalues + heap_attrvalue_get_key	btree consistency check (heap->index)	variable(attr-layer)	true	RESOLVE	RESOLVE	DONT_CONSUME	CORRECT	locator_sr.c:9614-9615 heap_next(COPY,DONT_CONSUME); 9621 eval_filter_predicate; 9638 read_dbvalues; 9639 heap_attrvalue_get_key	all attr-layer	-	-
F-119	forward	heap_instance	user heap record	heap_next(...PEEK,DONT_CONSUME)	DONT_CONSUME	locator_check_unique_btree_entries -> heap_next	peek -> eval_filter_predicate + heap_attrinfo_read_dbvalues + heap_attrvalue_get_key	unique btree consistency check	variable(attr-layer)	true	RESOLVE	RESOLVE	DONT_CONSUME	CORRECT	locator_sr.c:10069-10070 heap_next(PEEK,DONT_CONSUME); 10088 read_dbvalues; 10091 heap_attrvalue_get_key	all attr-layer	-	-
F-120	forward	class_catalog	root/_db_class heap object (class_to_disk serializer)	heap_next(...COPY,DONT_CONSUME)	DONT_CONSUME	locator_check_all_entries_of_all_btrees -> heap_next	copy_rec -> or_class_hfid(&copy_rec) (fixed class field)	iterate all classes to check their btrees	fixed(class hfid field)	false	EXCLUDED	n/a (class objects never OOS-demoted)	DONT_CONSUME	EXCLUDED	locator_sr.c:10783-10784 heap_next(root_hfid,COPY,DONT_CONSUME); 10790 or_class_hfid	class-heap scan; reads fixed class field	-	same producer dependency as F-101
F-121	forward	heap_instance	user heap record	heap_next(...COPY,DONT_CONSUME)	DONT_CONSUME	xlocator_check_fk_validity -> heap_next	copy_recdes -> heap_attrinfo_generate_key -> btree_check_foreign_key	FK validity scan: generate key from each instance	variable(attr-layer)	true	RESOLVE	RESOLVE	DONT_CONSUME	CORRECT	locator_sr.c:11969 heap_next(COPY,DONT_CONSUME); 11972-11974 heap_attrinfo_generate_key	attr-layer key gen	-	-
F-122	forward	heap_instance	user heap record (OID probe before lock)	heap_next(...COPY,DONT_CONSUME)	DONT_CONSUME	xlocator_lock_and_fetch_all (instance_lock branch) -> heap_next	oid only; recdes body discarded, re-fetched at 12151	fetch OID to lock, then re-fetch visible version	none (body unused)	true	NO_BODY	preserve	DONT_CONSUME	CORRECT	locator_sr.c:12124-12126 heap_next(COPY,DONT_CONSUME) just to obtain oid; body overwritten by 12149-12151 re-fetch	first fetch body never consumed	-	-
F-123	forward	heap_instance	user heap record	heap_get_visible_version(...COPY,CONSUME)	CONSUME	xlocator_lock_and_fetch_all (after lock) -> heap_get_visible_version	recdes -> LC_COPYAREA (obj) -> client	bulk fetch to client (post-lock)	full	true	EXPAND	EXPAND	CONSUME (Expand)	CORRECT	locator_sr.c:12149-12151 heap_get_visible_version(COPY,CONSUME); S_DOESNT_FIT -> retry_current_oid break 12154-12158; pack 12174-12189	census-confirmed genuine Expand; S_DOESNT_FIT retry holds	-	-
F-124	forward	heap_instance	user heap record	heap_next(...COPY,CONSUME)	CONSUME	xlocator_lock_and_fetch_all (no instance_lock) -> heap_next	recdes -> LC_COPYAREA (obj) -> client	bulk fetch to client	full	true	EXPAND	EXPAND	CONSUME (Expand)	CORRECT	locator_sr.c:12166-12167 heap_next(COPY,CONSUME); pack 12174-12189	genuine Expand	-	-
F-125	forward	heap_instance	source-partition user heap record	heap_get_visible_version(...COPY,CONSUME)	CONSUME	redistribute_partition_data -> heap_get_visible_version	recdes -> locator_insert_force(&recdes) INTO target partition heap	partition redistribution: re-insert raw record into another heap file	full	true	EXPAND	EXPAND	CONSUME (Expand)	CORRECT	locator_sr.c:13064-13066 heap_get_visible_version(COPY,CONSUME); 13077-13080 locator_insert_force into target hfid	MUST expand: source OOS OIDs point to source heap OOS file; target re-demotes into its own OOS file. census-confirmed	-	-
F-126	forward	heap_instance	cross-class user heap record (MVCC reeval)	heap_get_visible_version(...PEEK,CONSUME)	CONSUME	locator_mvcc_reeval_scan_filters (!is_upddel) -> heap_get_visible_version	temp_recdes -> heap_attrinfo_read_dbvalues + locator_mvcc_reevaluate_filters (attr-layer)	MVCC re-evaluate filters on another class row	variable(attr-layer)	true	RESOLVE	RESOLVE (revert to DONT_CONSUME)	CONSUME (Expand)	OVER_EXPAND	locator_sr.c:13829-13831 heap_get_visible_version(PEEK,CONSUME); consumers 13847 heap_attrinfo_read_dbvalues, 13868 locator_mvcc_reevaluate_filters	predicate reeval uses attr layer; Expand unnecessary	F-205	Revert to DONT_CONSUME
F-127	forward	wrapper	n/a (policy pass-through)	locator_lock_and_get_object_with_evaluation(param)	PROPAGATE	locator_lock_and_get_object_with_evaluation -> heap_init_get_context -> locator_lock_and_get_object_internal	forwards recdes_consumption_policy into HEAP_GET_CONTEXT	policy-parameter wrapper for delete/update+reeval fetch	n/a	true	PROPAGATE	forwards caller policy	PROPAGATE	CORRECT	locator_sr.c:13319-13356 param -> heap_init_get_context(...,recdes_consumption_policy). Callers: F-109/F-110? (5790 in-file), 6282 (F-112 in-file); CROSS-FILE: query_executor.c:14555, scan_manager.c:6041, scan_manager.c:6861	verify each caller's policy is correct	-	cross-file callers audited by fwd agents (query_executor.c:14555, scan_manager.c:6041/6861)
F-128	forward	wrapper	n/a (policy pass-through)	locator_get_object(param)	PROPAGATE	locator_get_object -> heap_init_get_context -> heap_get_visible_version_internal OR locator_lock_and_get_object_internal	forwards policy into HEAP_GET_CONTEXT (both lock/no-lock branches)	policy-parameter wrapper (class_oid unknown)	n/a	true	PROPAGATE	forwards caller policy	PROPAGATE	CORRECT	locator_sr.c:13463-13492 param -> heap_init_get_context; branches 13545/13550. In-file callers: 2340 (F-103), 3965 (F-106); CROSS-FILE: query_executor.c:13856	-	-	cross-file caller query_executor.c:13856 audited by fwd agent
F-129	forward	wrapper	n/a (policy pass-through)	locator_lock_and_get_object(param)	PROPAGATE	locator_lock_and_get_object -> heap_init_get_context -> locator_lock_and_get_object_internal	forwards policy into HEAP_GET_CONTEXT	policy-parameter wrapper for delete/update fetch	n/a	true	PROPAGATE	forwards caller policy	PROPAGATE	CORRECT	locator_sr.c:13577-13596 param -> heap_init_get_context. In-file callers: 4446(F-107),4802(F-108),7634(F-116); CROSS-FILE: compactdb_sr.c:215	-	-	cross-file caller compactdb_sr.c:215 (compactdb) audited by fwd agent
