R-011	reverse	recovery_redo	log rcv->data (record image)	-	n/a	heap_rv_redo_insert / heap_rv_mvcc_redo_insert->spage_insert	spage physical insert	recovery_redo_insert	full (physical record image with stubs)	yes	PRESERVE_PHYSICAL	physical insert of stored image	physical	CORRECT	src/storage/heap_file.c:16893 heap_rv_redo_insert; :17014 heap_rv_mvcc_redo_insert; no OOS interpretation	5.1	-	-
R-012	reverse	recovery_undo	log rcv (slotid)	-	n/a	heap_rv_undo_insert->spage_delete	spage physical delete	recovery_undo_insert	none (logical delete of inserted slot)	yes	PRESERVE_PHYSICAL	physical slot removal	physical	CORRECT	src/storage/heap_file.c:17108 heap_rv_undo_insert; OOS chunk undo logged separately by oos_rv_*	5.2	-	OOS value chains have independent oos_rv_* redo/undo
R-013	reverse	mvcc_old_version	undo log (log_get_undo_record reconstruction)	-	n/a	heap_get_visible_version_from_log->log_get_undo_record	reconstructed old-version recdes (stored form)	mvcc_snapshot_old_version	full (old record reconstructed from undo)	yes	PRESERVE_PHYSICAL	reconstruct stored form with stubs intact; do not interpret variable area	physical reconstruction into recdes; stubs intact	CORRECT	src/storage/heap_file.c:26094 log_get_undo_record(...,recdes) inside heap_get_visible_version_from_log; loops prev_version via MVCC_GET_PREV_VERSION_LSA @26138	6.1	-	stored form flows to attribute-layer Resolve for DONT_CONSUME callers
R-014	reverse	mvcc_old_version	reconstructed old-version recdes (from R-013)	heap_get_visible_version_expand_oos (expand_oos flag)	CONSUME_RAW_BYTES when set, else DONT_CONSUME	heap_get_visible_version_internal->heap_get_visible_version_from_log then heap_record_replace_oos_oids	heap_record_replace_oos_oids (opt-in Expand)	mvcc_snapshot_old_version_expand	full->expanded (stubs replaced by values)	yes	EXPAND	expand ONLY when caller policy=CONSUME_RAW_BYTES; else leave stored form	gated: heap_record_replace_oos_oids returns S_SUCCESS immediately for DONT_CONSUME (heap_oos.cpp:362), expands only for CONSUME_RAW_BYTES	CORRECT	src/storage/heap_file.c:26441-26445 after from_log: if(S_SUCCESS && recdes_p) heap_record_replace_oos_oids(); gate src/storage/heap_oos.cpp:362-367 (DONT_CONSUME->no-op) & :351	6.1	-	ANSWERS Q(b): MVCC old-version path DOES honor CONSUME_RAW_BYTES; raw consumers get expanded old version, others get stored form
R-015	reverse	recovery_redo	log page bytes (logpb_copy_from_log)	-	n/a	log_get_undo_record (byte copy + optional unzip)	physical undo bytes -> caller recdes	undo_record_reconstruction	full (raw undo bytes)	n/a	PRESERVE_PHYSICAL	copy/unzip raw bytes only; no schema/variable-area parse	physical byte copy; no OOS logic	CORRECT	src/transaction/log_manager.c:9801 log_get_undo_record; copies undo_data area (9897/9920) and unzips (9934); zero OOS awareness	-	-	terminal producer shared by vacuum forward-walk (via vacuum_process_log_record) and MVCC old-version read
R-016	reverse	vacuum	undo recdes (own std::vector<OID> copy of head OOS OIDs)	-	n/a	vacuum_forward_walk_reclaim_oos->vacuum_forward_walk_oos_delete_atomic->oos_delete	oos_delete of old value chains	vacuum_forward_walk_delete	variable (head OOS OIDs extracted from stubs)	yes	PRESERVE_PHYSICAL	interpret stubs AS stubs on stored-form undo image; own sysop	reads stored-form stubs; deletes via oos_delete in dedicated sysop	CORRECT	src/query/vacuum_oos.cpp:153-203 vacuum_forward_walk_oos_delete_atomic; OIDs from heap_recdes_get_oos_oids @286; log_sysop_start/commit @171/196	5.5	CBRD-26950	depends on invariant 2 (undo holds stubs); OID list passed by value b/c oos_delete rotates log page
R-017	reverse	vacuum	log block undo_data (vacuum_process_log_record)	-	n/a	vacuum_process_log_block->vacuum_process_log_record->vacuum_forward_walk_reclaim_oos->heap_recdes_get_oos_oids	head OOS OID extraction from undo pre-image	vacuum_forward_walk_reclaim	variable (VOT + stub OIDs on REC_HOME/REC_NEWHOME undo)	yes	PRESERVE_PHYSICAL	only REC_HOME/REC_NEWHOME + HAS_OOS; copy to stable buffer before page fix	REC_HOME/REC_NEWHOME + heap_recdes_contains_oos guard; stable_copy before lookup	CORRECT	src/query/vacuum_oos.cpp:222-319; guard @245; stable_copy memcpy @269; src/query/vacuum.c:3576-3578 (RVHF_UPDATE_NOTIFY_VACUUM) & :3711-3717 (RVHF_DELETE_NEWHOME_NOTIFY_VACUUM)	5.5/6.1	-	undo_data sourced from log via vacuum_process_log_record @vacuum.c:3515; stored form
R-018	reverse	vacuum	current heap record on page (helper->record via spage_get_record)	-	n/a	vacuum_heap_record->vacuum_heap_oos_delete_within_sysop->oos_delete	oos_delete within caller sysop	vacuum_current_record	variable (head OOS OIDs from stored record)	yes	PRESERVE_PHYSICAL	interpret stubs AS stubs on stored on-page record; caller's sysop	reads helper->record stubs; deletes in caller sysop	CORRECT	src/query/vacuum_oos.cpp:399-426 vacuum_heap_oos_delete_within_sysop; heap_recdes_get_oos_oids @404; callers src/query/vacuum.c:2522 (REC_RELOCATION) & :2597 (REC_HOME) inside sysop	3.1	-	helper->record read from heap/forward page; stored form
R-019	reverse	vacuum	current heap record on page (helper->record)	-	n/a	vacuum_heap_record->vacuum_oos_find_vfid_for_heap_record->heap_recdes_contains_oos	OOS-flag probe on stored record	vacuum_vfid_lookup	header/CHN (MVCC flag read only)	yes	PRESERVE_PHYSICAL	read HAS_OOS flag from stored record; no expand	reads MVCC flag via heap_recdes_contains_oos on stored record	CORRECT	src/query/vacuum_oos.cpp:338-380 vacuum_oos_find_vfid_for_heap_record; heap_recdes_contains_oos @342; callers vacuum.c:2088,2204	-	-	abort() instrumentation for flag-set-but-no-OOS-file (REVERT BEFORE MERGE)
R-020	reverse	vacuum	stored heap/undo record (RECDES)	-	n/a	heap_recdes_get_oos_oids (VOT walk + OR_IS_OOS)	head OOS OID vector	stub_oid_extraction	variable (VOT entries + 8B head OOS OID per OOS stub)	yes	PRESERVE_PHYSICAL	requires stored form (stubs present); reads OR_VAR_BIT_OOS + stub OID	physical VOT walk; empty result if no HAS_OOS flag	CORRECT	src/storage/heap_file.c:27747-27810 heap_recdes_get_oos_oids; heap_recdes_contains_oos guard @27754; OR_IS_OOS @27790; or_get_oid @27801	-	-	terminal stored-form consumer for R-016/R-017/R-018/R-021..024; safe no-op on expanded image (no HAS_OOS flag)
R-021	reverse	vacuum	home page (context->home_recdes) + new record (context->recdes_p)	-	n/a	heap_update_home(!is_mvcc)->heap_oos_delete_unreferenced->oos_delete	eager oos_delete of unreferenced old chains	sa_eager_update_home	variable (old vs new head OOS OIDs)	yes	PRESERVE_PHYSICAL	stored form both images; delete old\new set	stored form; old=home_recdes(page), new=recdes_p(built)	CORRECT	src/storage/heap_file.c:23944-23947 (!is_mvcc && REC_HOME && contains_oos); heap_oos.cpp:702-761 heap_oos_delete_unreferenced keeps old INTERSECT new	2.1	-	SA_MODE / MVCC-disabled catalog class; no vacuum so eager delete at update
R-022	reverse	vacuum	forward page (forward_recdes) + new record (context->recdes_p)	-	n/a	heap_update_relocation(!is_mvcc)->heap_oos_delete_unreferenced->oos_delete	eager oos_delete	sa_eager_update_relocation	variable (old vs new head OOS OIDs)	yes	PRESERVE_PHYSICAL	stored form forward pre-image	stored form; forward_recdes from page	CORRECT	src/storage/heap_file.c:23461 heap_oos_delete_unreferenced(...,&forward_recdes,context->recdes_p,"update relocation")	2.1	-	forward REC_NEWHOME carries the OOS attributes
R-023	reverse	vacuum	home page (context->home_recdes)	-	n/a	heap_delete_home(!is_mvcc)->heap_oos_delete_unreferenced(new=NULL)->oos_delete	eager oos_delete of all old chains	sa_eager_delete_home	variable (all head OOS OIDs)	yes	PRESERVE_PHYSICAL	stored form; new=NULL deletes all	stored form; old=home_recdes(page)	CORRECT	src/storage/heap_file.c:23022-23024 heap_oos_delete_unreferenced(...,&context->home_recdes,NULL,"delete home")	3.1	-	new_recdes==NULL => delete every old OOS OID unconditionally
R-024	reverse	vacuum	forward page (forward_recdes)	-	n/a	heap_delete_relocation(!is_mvcc)->heap_oos_delete_unreferenced(new=NULL)->oos_delete	eager oos_delete	sa_eager_delete_relocation	variable (all head OOS OIDs)	yes	PRESERVE_PHYSICAL	stored form forward pre-image	stored form; forward_recdes from page	CORRECT	src/storage/heap_file.c:22678 heap_oos_delete_unreferenced(...,&forward_recdes,NULL,"delete relocation")	3.1	-	-
R-025	reverse	rollback	undo log records (applied via recovery RV funcs)	-	n/a	log_rollback->log_rv_undo_record->heap_rv_undo_update/heap_rv_undo_delete (heap_update_physical/spage)	physical restore of previous record	transaction_rollback	full (physical undo image)	yes	PRESERVE_PHYSICAL	physical restore only; stubs point to live chains	physical (shares R-008/R-009 RV funcs)	CORRECT	src/transaction/log_manager.c log_rollback drives log_rv_undo_record -> heap_rv_undo_* (heap_file.c:17553/17518); no OOS interpretation; OOS chunks restored via oos_rv_*	4.1/4.2	-	rollback restores previous record whose head OOS OIDs still reference live value chains (invariant 2)
X-001	reverse	recovery_redo	btree undo key buffers (RVBT_*)	-	n/a	vacuum_process_log_block btree branch->btree_rv_read_keybuf_*	btree_vacuum_object/insert_mvccid	btree_vacuum	n/a (btree key, not heap recdes)	no	EXCLUDED	n/a	n/a	EXCLUDED	src/query/vacuum.c:3581-3695 LOG_IS_MVCC_BTREE_OPERATION; btree_rv_read_keybuf_nocopy/two_objects; not a heap record image	-	-	non-heap: btree key buffers carry OIDs not OOS stubs
X-002	reverse	recovery_redo	lob es_uri string (or_unpack_string)	-	n/a	vacuum.c RVES_NOTIFY_VACUUM->es_delete_file	es_delete_file	lob_vacuum	n/a (URI string)	no	EXCLUDED	n/a	n/a	EXCLUDED	src/query/vacuum.c:3696-3709; external LOB storage URI, unrelated to OOS inline stubs	-	-	external LOB (es.c), distinct subsystem
X-003	reverse	recovery_redo	heap header/chain/stats structs	-	n/a	log_append_redo_data RVHF_STATS/RVHF_CHAIN/RVHF_CREATE_HEADER/RVHF_REUSE_PAGE	header/chain redo	heap_meta_recovery	header struct (not record body)	no	EXCLUDED	n/a	n/a	EXCLUDED	src/storage/heap_file.c:4073,4307,4897,5165,5277,6100,12246; heap metadata, no variable area / OOS stubs	-	-	metadata pages, no VOT
X-004	reverse	wal_undo_image	overflow record (ovf_recdes)	-	n/a	heap_update_bigone->log_append_undo_recdes2 RVHF_MVCC_UPDATE_OVERFLOW	overflow slot undo	mvcc_overflow_update	full (overflow record body)	no	EXCLUDED	n/a	n/a	EXCLUDED	src/storage/heap_file.c:23227 log_append_undo_recdes2(RVHF_MVCC_UPDATE_OVERFLOW,...,&ovf_recdes); OOS+REC_BIGONE rejected at write (CBRD-26937)	9.6	-	OOS cannot coexist with REC_BIGONE; overflow body is non-OOS
X-005	reverse	vacuum	overflow pages (helper->forward_recdes forwarding)	-	n/a	vacuum_heap_record REC_BIGONE branch->heap_ovf_delete	overflow page dealloc	vacuum_bigone	header/OID (forwarding) + overflow body	no	EXCLUDED	n/a	n/a	EXCLUDED	src/query/vacuum.c:2537-2584; helper->record NOT populated for REC_BIGONE; OOS+BIGONE invariant guard abort() @2547-2557	9.6	-	excluded by OOS+bigone invariant; abort() is REVERT-BEFORE-MERGE instrumentation
X-006	reverse	wal_redo_image	REC_NEWHOME forwarding insert (temp_recdes)	-	n/a	heap_insert_newhome->log_append_undoredo_recdes RVHF_INSERT (forwarding)	forwarding slot redo	insert_forwarding	header/OID (REC_RELOCATION forwarding recdes)	no	EXCLUDED	n/a	n/a	EXCLUDED	src/storage/heap_file.c:21905 log_append_undoredo_recdes(RVHF_INSERT,NULL,&temp_recdes) forwarding; :21102 heap_build_forwarding_recdes; 8B OID only	-	-	forwarding pointer, not an OOS-bearing body (covered as producer in R-007)
