R-311	reverse	heap_reinsert	loaddb server loader	heap_attrinfo_transform_to_disk_except_lob (write-time demotion)	PRESERVE	load_server_loader -> heap_attrinfo_transform_to_disk_except_lob (demotes) -> new_recdes WITH stubs -> locator_insert_force	heap file (new instance record)	server-side loaddb inserts loaded rows	full+stubs	yes	PRESERVE_PHYSICAL	PRESERVE_PHYSICAL	PRESERVE_PHYSICAL	CORRECT	src/loaddb/load_server_loader.cpp:706 heap_attrinfo_transform_to_disk_except_lob, :782 locator_insert_force; provenance (a) self-demotes	dynamic: loaddb rows exceeding OOS target, verify OOS demotion on load	-	fwd-misc
R-312	reverse	heap_reinsert	catcls_update_instance/catcls_delete_instance/catcls_update_class_stats	heap_get_visible_version policy=HEAP_RECDES_CONSUME_RAW_BYTES	CONSUME	catcls_* -> heap_get_visible_version CONSUME (expanded, stub-free) -> modify OR_VALUE -> heap_update_logical(raw recdes)	catalog heap file (updated catalog instance)	catalog maintenance updates _db_* instance records	full	yes	EXPAND	EXPAND	EXPAND	CORRECT	src/storage/catalog_class.c:4014 catcls_delete_instance CONSUME, :4180 catcls_update_instance CONSUME, :4504 catcls_update_class_stats CONSUME; heap_update_logical:3959/4289/4546 raw (no attrinfo demote); census-listed genuine Expand	dynamic: alter a class whose catalog instance is OOS-backed, verify catalog value integrity	F26847-R4-02	fwd-locator/catalog; CBRD-26847-followup-no-redemote
R-313	reverse	heap_reinsert	compactdb disk_update_instance	desc_obj_to_disk (logical DESC_OBJ -> disk record)	PRESERVE	compactdb -> desc_obj_to_disk(obj) -> Diskrec -> heap_create_update_context -> heap_update_logical(raw); index via heap_get_last_version DONT_CONSUME + locator_update_index (attribute resolve)	heap file (rewritten instance record)	compactdb rewrites instance to fix dangling OID references	full	yes	PRESERVE_PHYSICAL	PRESERVE_PHYSICAL	PRESERVE_PHYSICAL	CORRECT	src/executables/compactdb.c:665 desc_obj_to_disk, :703-705 heap_update_logical (raw, no demote); update_indexes:782-786 heap_get_last_version DONT_CONSUME + :796 locator_update_index; DESC_OBJ is logical so no stubs	dynamic: compactdb on table with OOS-backed rows, verify values preserved	F26847-R4-02	fwd-misc; CBRD-26847-followup-no-redemote
R-314	reverse	network	locator_repl_prepare_force	heap_get_visible_version policy=HEAP_RECDES_CONSUME_RAW_BYTES	CONSUME	locator_repl_prepare_force -> heap_get_visible_version CONSUME (PEEK) old_recdes -> only or_chn(old_recdes) read	or_chn (header/CHN only)	replica reads old record CHN to bump new record CHN	header/CHN	yes	STORED_SAFE	STORED_SAFE	EXPAND	OVER_EXPAND	src/transaction/locator_sr.c:6943-6945 heap_get_visible_version CONSUME PEEK; :6960 old_chn=or_chn(old_recdes) reads only header; full expand wasted (should be DONT_CONSUME)	static: confirm old_recdes consumed only by or_chn; dynamic: repl UPDATE of OOS-backed row still correct with DONT_CONSUME	F26847-R4-01	CBRD-26847-fix-repl-prepare-overexpand
X-301	reverse	network	network_interface_sr copyarea transport	-	-	xlocator_* -> LC_COPYAREA packed as opaque bytes over css; no record-body interpretation in transport	css/net byte stream	transport already-packed copyarea to client	none	n/a	EXCLUDED	EXCLUDED	EXCLUDED	EXCLUDED	transport ships LC_COPYAREA blob; record expansion decided upstream at pack sites R-301/302/303; no OR_BUF/stub parsing in transport layer	-	-	-
X-302	reverse	heap_reinsert	sp_get_code_attr	heap_get_visible_version policy=HEAP_RECDES_CONSUME_RAW_BYTES	CONSUME	sp_get_code_attr -> heap_get_visible_version CONSUME PEEK -> heap_attrinfo_read_dbvalues (attribute layer)	heap_attrinfo_read_dbvalues (attribute resolve)	read one attr of _db_stored_procedure_code instance	full	yes	RESOLVE	RESOLVE	EXPAND	EXCLUDED	src/sp/sp_code.cpp:90-91 CONSUME then :103(rel) heap_attrinfo_read_dbvalues; not copyarea/network/reinsert; observed OVER_EXPAND (should DONT_CONSUME), defer to forward agent	-	F26847-R4-03	fwd-misc
X-303	reverse	copyarea_ship	locator_all_reference_lockset	heap_get_visible_version policy=HEAP_RECDES_CONSUME_RAW_BYTES	CONSUME	locator_all_reference_lockset -> heap_get_visible_version CONSUME PEEK -> object reference walk	reference gathering (not client ship, not reinsert)	find direct references of object	full	yes	RESOLVE	RESOLVE	EXPAND	EXCLUDED	src/transaction/locator_sr.c:3497-3500 CONSUME PEEK peek_recdes; server-internal reference walk, outside copyarea/network/reinsert scope	-	-	fwd-locator
X-304	reverse	heap_reinsert	locator_delete_lob_force	heap_get_visible_version policy=HEAP_RECDES_CONSUME_RAW_BYTES	CONSUME	locator_delete_lob_force -> heap_get_visible_version CONSUME -> heap_attrinfo_delete_lob (attribute layer)	heap_attrinfo_delete_lob (attribute resolve)	delete LOB files referenced by an instance	full	yes	RESOLVE	RESOLVE	EXPAND	EXCLUDED	src/transaction/locator_sr.c:6580-6581 CONSUME then :6588 heap_attrinfo_delete_lob; attribute-layer consumer, not copyarea/reinsert	-	-	fwd-locator
X-305	reverse	copyarea_ship	locator_mvcc_reeval_scan_filters	heap_get_visible_version policy=HEAP_RECDES_CONSUME_RAW_BYTES	CONSUME	locator_mvcc_reeval_scan_filters -> heap_get_visible_version CONSUME PEEK -> heap_attrinfo_read_dbvalues	heap_attrinfo_read_dbvalues (attribute resolve)	MVCC condition reevaluation reads attrs	full	yes	RESOLVE	RESOLVE	EXPAND	EXCLUDED	src/transaction/locator_sr.c:13830-13831 CONSUME then :13847 heap_attrinfo_read_dbvalues; attribute-layer consumer	-	-	fwd-query
X-306	reverse	heap_reinsert	compactdb process_value	heap_get_visible_version recdes=NULL	CONSUME(no-op)	compactdb process_value -> heap_get_visible_version(recdes=NULL) existence check only	none (recdes NULL)	verify referenced OID still exists	none	yes	STORED_SAFE	STORED_SAFE	STORED_SAFE	EXCLUDED	src/executables/compactdb.c:564-566 heap_get_visible_version with NULL recdes; CONSUME is a no-op (no body); existence check only	-	-	-
X-307	reverse	heap_reinsert	locator_update_force old-record fetch	heap_get_visible_version / locator_lock_and_get_object_with_evaluation	CONSUME/DONT_CONSUME	locator_update_force fetches oldrecdes for index maintenance/undo; NEW recdes comes from client (R-310) via attrinfo transform	index maintenance + undo image (attribute layer / physical)	update old-version handling	full	yes	RESOLVE	RESOLVE	MIXED	EXCLUDED	src/transaction/locator_sr.c:5798-5799 CONSUME (no-lock path), :5941-5942 CONSUME (has_index path), :5790-5793 DONT_CONSUME (locking path); oldrecdes consumed via attribute layer / undo; overlaps fwd-locator update audit	-	-	fwd-locator
X-308	reverse	copyarea_ship	xlocator_check_fk_validity	heap_next policy=HEAP_RECDES_DONT_CONSUME_RAW_BYTES	DONT_CONSUME	xlocator_check_fk_validity -> heap_next DONT_CONSUME -> heap_attrinfo_generate_key (attribute resolve)	heap_attrinfo_generate_key (attribute resolve)	FK validity scan builds keys	full	yes	RESOLVE	RESOLVE	RESOLVE	EXCLUDED	src/transaction/locator_sr.c:11969 heap_next DONT_CONSUME (NOT xlocator_fetch_all as task premise stated); correct attribute-layer resolve	-	-	-
X-309	reverse	client_parse	locator_cl.c mflush client->server pack	-	-	locator_cl.c mflush packs client workspace dirty objects into force LC_COPYAREA (logical images built client-side); repl-physical case handled server-side R-308	server locator_force	client flushes its objects to server	full	no	EXCLUDED	EXCLUDED	EXCLUDED	EXCLUDED	src/transaction/locator_cl.c mflush copy_area pack; client produces logical images (no OOS stubs) except replicated physical images consumed by R-308	-	-	-
X-310	reverse	network	method/SP call arguments and results	-	-	method/SP exchange DB_VALUEs, not raw heap instance recdes	DB_VALUE marshaling	invoke method/SP	none	n/a	EXCLUDED	EXCLUDED	EXCLUDED	EXCLUDED	src/method, src/sp exchange DB_VALUEs (already resolved via attribute layer); no raw heap instance record body shipped	-	-	-
X-311	reverse	network	query result shipping (QFILE)	-	-	scan_manager heap scans read via attribute layer (DONT_CONSUME), values materialized as DB_VALUE into QFILE tuples shipped to client	QFILE tuple / DB_VALUE	ship query results to client	none	n/a	EXCLUDED	EXCLUDED	EXCLUDED	EXCLUDED	src/query/scan_manager.c heap_next DONT_CONSUME; results are DB_VALUEs not raw heap records; OOS resolved at attribute layer during scan	-	-	fwd-query
X-312	reverse	heap_reinsert	dblink_global_tran_catalog	heap_next policy=HEAP_RECDES_DONT_CONSUME_RAW_BYTES	DONT_CONSUME	dblink_global_tran_catalog -> heap_next DONT_CONSUME PEEK -> attribute layer	attribute layer	dblink global tran catalog scan	full	yes	RESOLVE	RESOLVE	RESOLVE	EXCLUDED	src/query/dblink_global_tran_catalog.c heap_next DONT_CONSUME PEEK; attribute-layer read, correct	-	-	-
X-313	reverse	heap_reinsert	load_server_loader read fetch	heap_get_visible_version policy=HEAP_RECDES_CONSUME_RAW_BYTES	CONSUME	load_server_loader read path CONSUME (:247) / DONT_CONSUME (:243); loaddb-internal read, not the insert reinsert (R-311)	loaddb-internal	loaddb read of existing instance	full	yes	RESOLVE	RESOLVE	EXPAND	EXCLUDED	src/loaddb/load_server_loader.cpp:246-247 CONSUME, :243 DONT_CONSUME; loaddb read path, defer to fwd-misc	-	-	fwd-misc
